,X(m),Y(m),Z(m)
0,-0.3612903225806452,0.17362637362637368,0.0048
1,-0.3612903225806452,0.17362637362637368,0.0048
2,-0.3612903225806452,0.14725274725274728,0.0048
3,-0.3419354838709678,0.14725274725274728,0.0048
4,-0.32258064516129037,0.13406593406593403,0.0048
5,-0.30645161290322587,0.1208791208791209,0.0048
6,-0.29032258064516137,0.10989010989010994,0.0048
7,-0.2709677419354839,0.09890109890109888,0.0048
8,-0.2516129032258065,0.07472527472527479,0.0048
9,-0.23548387096774198,0.05054945054945059,0.0048
10,-0.21935483870967748,0.0241758241758242,0.0048
11,-0.21935483870967748,-0.00219780219780219,0.0048
12,-0.12580645161290327,-0.00219780219780219,0.0048
13,-0.032258064516129115,-0.00219780219780219,0.0048
14,-0.032258064516129115,-0.015384615384615385,0.0048
15,-0.032258064516129115,-0.02857142857142858,0.0048
16,0.03870967741935483,-0.02857142857142858,0.0048
17,0.10967741935483866,-0.02857142857142858,0.0048
18,0.10967741935483866,-0.03956043956043953,0.0048
19,0.14516129032258063,-0.050549450549450536,0.0048
20,0.1806451612903225,-0.03956043956043953,0.0048
21,0.19999999999999996,-0.02857142857142858,0.0048
22,0.2193548387096773,-0.00439560439560438,0.0048
23,0.23870967741935478,0.01978021978021982,0.0048
24,0.25806451612903225,0.03516483516483515,0.0048
25,0.2774193548387096,0.05054945054945059,0.0048
26,0.2967741935483871,0.03516483516483515,0.0048
27,0.3129032258064516,0.01978021978021982,0.0048
28,0.3290322580645161,-0.00439560439560438,0.0048
29,0.34838709677419355,-0.02857142857142858,0.0048
30,0.3677419354838709,-0.02857142857142858,0.0048
31,0.3677419354838709,-0.07692307692307693,0.0048
32,0.3677419354838709,-0.12527472527472527,0.0048
33,0.3838709677419354,-0.12527472527472527,0.0048
34,0.3999999999999999,-0.12527472527472527,0.0048
35,0.3999999999999999,-0.07692307692307693,0.0048
36,0.3999999999999999,-0.02857142857142858,0.0048
37,0.3838709677419354,-0.02857142857142858,0.0048
38,0.3677419354838709,-0.02857142857142858,0.0048
39,0.3677419354838709,0.02197802197802201,0.0048
40,0.3677419354838709,0.07252747252747249,0.0048
41,0.34838709677419355,0.07252747252747249,0.0048
42,0.3290322580645161,0.09670329670329669,0.0048
43,0.3290322580645161,0.1208791208791209,0.0048
44,0.2935483870967741,0.1208791208791209,0.0048
45,0.25806451612903225,0.10989010989010994,0.0048
46,0.23870967741935478,0.09890109890109888,0.0048
47,0.2193548387096773,0.07472527472527479,0.0048
48,0.19999999999999996,0.05054945054945059,0.0048
49,0.1806451612903225,0.05054945054945059,0.0048
50,0.1806451612903225,0.0241758241758242,0.0048
51,0.1806451612903225,-0.00219780219780219,0.0048
52,0.10967741935483866,-0.00219780219780219,0.0048
53,0.03870967741935483,-0.00219780219780219,0.0048
54,0.03870967741935483,0.008791208791208815,0.0048
55,0.03870967741935483,0.01978021978021982,0.0048
56,-0.05161290322580653,0.01978021978021982,0.0048
57,-0.14193548387096777,0.01978021978021982,0.0048
58,-0.14193548387096777,0.03516483516483515,0.0048
59,-0.14193548387096777,0.05054945054945059,0.0048
60,-0.18064516129032265,0.05054945054945059,0.0048
61,-0.21935483870967748,0.05054945054945059,0.0048
62,-0.21935483870967748,0.08571428571428574,0.0048
63,-0.23548387096774198,0.1208791208791209,0.0048
64,-0.2516129032258065,0.14725274725274728,0.0048
65,-0.2516129032258065,0.17362637362637368,0.0048
66,-0.2709677419354839,0.17362637362637368,0.0048
67,-0.29032258064516137,0.18681318681318682,0.0048
68,-0.3258064516129033,0.20000000000000007,0.0048
69,-0.3612903225806452,0.20000000000000007,0.0048
70,-0.3612903225806452,0.17362637362637368,0.0048
71,-0.3612903225806452,0.17362637362637368,0.006
72,-0.4,0.03516483516483515,0.0048
73,-0.4,0.03516483516483515,0.0048
74,-0.4,-0.050549450549450536,0.0048
75,-0.38064516129032266,-0.050549450549450536,0.0048
76,-0.3612903225806452,-0.026373626373626335,0.0048
77,-0.3419354838709678,-0.00219780219780219,0.0048
78,-0.32258064516129037,0.008791208791208815,0.0048
79,-0.3419354838709678,0.01978021978021982,0.0048
80,-0.3612903225806452,0.01978021978021982,0.0048
81,-0.3612903225806452,0.0703296703296703,0.0048
82,-0.3612903225806452,0.1208791208791209,0.0048
83,-0.38064516129032266,0.1208791208791209,0.0048
84,-0.4,0.1208791208791209,0.0048
85,-0.4,0.03516483516483515,0.0048
86,-0.4,0.03516483516483515,0.006
87,-0.21935483870967748,-0.09010989010989012,0.0048
88,-0.21935483870967748,-0.09010989010989012,0.0048
89,-0.23548387096774198,-0.10329670329670326,0.0048
90,-0.2516129032258065,-0.12747252747252746,0.0048
91,-0.2516129032258065,-0.1516483516483516,0.0048
92,-0.21612903225806457,-0.1516483516483516,0.0048
93,-0.18064516129032265,-0.16263736263736261,0.0048
94,-0.16129032258064524,-0.17362637362637362,0.0048
95,-0.14193548387096777,-0.16263736263736261,0.0048
96,-0.12258064516129036,-0.1516483516483516,0.0048
97,-0.10322580645161294,-0.12747252747252746,0.0048
98,-0.12258064516129036,-0.10329670329670326,0.0048
99,-0.14193548387096777,-0.09010989010989012,0.0048
100,-0.14193548387096777,-0.07692307692307693,0.0048
101,-0.18064516129032265,-0.07692307692307693,0.0048
102,-0.21935483870967748,-0.07692307692307693,0.0048
103,-0.21935483870967748,-0.09010989010989012,0.0048
104,-0.21935483870967748,-0.09010989010989012,0.006
105,0.07741935483870965,-0.09010989010989012,0.0048
106,0.07741935483870965,-0.09010989010989012,0.0048
107,0.058064516129032184,-0.10329670329670326,0.0048
108,0.03870967741935483,-0.10329670329670326,0.0048
109,0.03870967741935483,-0.1516483516483516,0.0048
110,0.03870967741935483,-0.2,0.0048
111,0.09354838709677415,-0.2,0.0048
112,0.14838709677419348,-0.2,0.0048
113,0.14838709677419348,-0.1758241758241758,0.0048
114,0.16451612903225799,-0.1516483516483516,0.0048
115,0.1806451612903225,-0.13846153846153847,0.0048
116,0.16451612903225799,-0.12527472527472527,0.0048
117,0.14838709677419348,-0.10109890109890107,0.0048
118,0.14838709677419348,-0.07692307692307693,0.0048
119,0.11290322580645151,-0.07692307692307693,0.0048
120,0.07741935483870965,-0.09010989010989012,0.0048
121,0.07741935483870965,-0.09010989010989012,0.006
