,X(m),Y(m),Z(m)
0,-0.3630769230769231,0.18248175182481755,0.0
1,-0.3630769230769231,0.18248175182481755,0.0
2,-0.3630769230769231,0.16496350364963505,0.0
3,-0.34461538461538455,0.16496350364963505,0.0
4,-0.3261538461538461,0.15620437956204383,0.0
5,-0.3107692307692307,0.14744525547445256,0.0
6,-0.29538461538461536,0.14014598540145987,0.0
7,-0.2769230769230769,0.13284671532846717,0.0
8,-0.2584615384615384,0.11678832116788321,0.0
9,-0.24307692307692302,0.1007299270072993,0.0
10,-0.22769230769230764,0.0832116788321168,0.0
11,-0.22769230769230764,0.06569343065693431,0.0
12,-0.1384615384615384,0.06569343065693431,0.0
13,-0.04923076923076919,0.06569343065693431,0.0
14,-0.04923076923076919,0.05693430656934309,0.0
15,-0.04923076923076919,0.048175182481751816,0.0
16,0.01846153846153853,0.048175182481751816,0.0
17,0.08615384615384625,0.048175182481751816,0.0
18,0.08615384615384625,0.040875912408759124,0.0
19,0.1200000000000001,0.03357664233576643,0.0
20,0.15384615384615385,0.040875912408759124,0.0
21,0.17230769230769238,0.048175182481751816,0.0
22,0.1907692307692308,0.06423357664233578,0.0
23,0.20923076923076933,0.0802919708029197,0.0
24,0.22769230769230775,0.0905109489051095,0.0
25,0.24615384615384617,0.1007299270072993,0.0
26,0.2646153846153847,0.0905109489051095,0.0
27,0.28,0.0802919708029197,0.0
28,0.29538461538461547,0.0802919708029197,0.0
29,0.29538461538461547,0.0394160583941606,0.0
30,0.29538461538461547,-0.0014598540145985273,0.0
31,0.3138461538461539,-0.0014598540145985273,0.0
32,0.3323076923076924,-0.017518248175182466,0.0
33,0.34769230769230774,-0.03357664233576643,0.0
34,0.3630769230769232,-0.04963503649635037,0.0
35,0.34769230769230774,-0.06569343065693431,0.0
36,0.3323076923076924,-0.06569343065693431,0.0
37,0.3323076923076924,-0.09927007299270074,0.0
38,0.3323076923076924,-0.13284671532846715,0.0
39,0.3138461538461539,-0.13284671532846715,0.0
40,0.29538461538461547,-0.14014598540145987,0.0
41,0.28,-0.14744525547445256,0.0
42,0.2646153846153847,-0.1562043795620438,0.0
43,0.2646153846153847,-0.16496350364963505,0.0
44,0.20923076923076933,-0.16496350364963505,0.0
45,0.15384615384615385,-0.16496350364963505,0.0
46,0.15384615384615385,-0.1737226277372263,0.0
47,0.15384615384615385,-0.18248175182481752,0.0
48,0.03384615384615386,-0.18248175182481752,0.0
49,-0.08615384615384608,-0.18248175182481752,0.0
50,-0.08615384615384608,-0.1737226277372263,0.0
51,-0.08615384615384608,-0.16496350364963505,0.0
52,-0.1384615384615384,-0.16496350364963505,0.0
53,-0.19076923076923075,-0.16496350364963505,0.0
54,-0.19076923076923075,-0.1562043795620438,0.0
55,-0.20923076923076916,-0.14744525547445256,0.0
56,-0.22769230769230764,-0.14014598540145987,0.0
57,-0.24307692307692302,-0.13284671532846715,0.0
58,-0.2584615384615384,-0.11678832116788321,0.0
59,-0.2769230769230769,-0.10072992700729927,0.0
60,-0.29538461538461536,-0.10072992700729927,0.0
61,-0.29538461538461536,-0.0832116788321168,0.0
62,-0.3107692307692307,-0.06569343065693431,0.0
63,-0.3261538461538461,-0.040875912408759124,0.0
