,X(m),Y(m),Z(m)
0,-0.35555555555555557,0.17362637362637368,0.0048
1,-0.35555555555555557,0.17362637362637368,0.0048
2,-0.35555555555555557,0.14725274725274728,0.0048
3,-0.33333333333333337,0.14725274725274728,0.0048
4,-0.3111111111111111,0.13406593406593403,0.0048
5,-0.2925925925925926,0.1208791208791209,0.0048
6,-0.2740740740740741,0.10989010989010994,0.0048
7,-0.2518518518518519,0.09890109890109888,0.0048
8,-0.22962962962962963,0.07472527472527479,0.0048
9,-0.21111111111111114,0.05054945054945059,0.0048
10,-0.1925925925925926,0.0241758241758242,0.0048
11,-0.1925925925925926,-0.00219780219780219,0.0048
12,-0.0851851851851852,-0.00219780219780219,0.0048
13,0.022222222222222254,-0.00219780219780219,0.0048
14,0.022222222222222254,-0.015384615384615385,0.0048
15,0.022222222222222254,-0.02857142857142858,0.0048
16,0.125925925925926,-0.02857142857142858,0.0048
17,0.22962962962962963,-0.02857142857142858,0.0048
18,0.22962962962962963,-0.03956043956043953,0.0048
19,0.24814814814814823,-0.050549450549450536,0.0048
20,0.2666666666666667,-0.06373626373626373,0.0048
21,0.2666666666666667,-0.07692307692307693,0.0048
22,0.3111111111111111,-0.07692307692307693,0.0048
23,0.3555555555555556,-0.07692307692307693,0.0048
24,0.3555555555555556,-0.06373626373626373,0.0048
25,0.3777777777777779,-0.050549450549450536,0.0048
26,0.4,-0.03956043956043953,0.0048
27,0.3777777777777779,-0.02857142857142858,0.0048
28,0.3555555555555556,-0.00439560439560438,0.0048
29,0.3555555555555556,0.01978021978021982,0.0048
30,0.3111111111111111,0.01978021978021982,0.0048
31,0.2666666666666667,0.008791208791208815,0.0048
32,0.2666666666666667,-0.00219780219780219,0.0048
33,0.18518518518518523,-0.00219780219780219,0.0048
34,0.10370370370370374,-0.00219780219780219,0.0048
35,0.10370370370370374,0.008791208791208815,0.0048
36,0.10370370370370374,0.01978021978021982,0.0048
37,0.0,0.01978021978021982,0.0048
38,-0.10370370370370369,0.01978021978021982,0.0048
39,-0.10370370370370369,0.03516483516483515,0.0048
40,-0.10370370370370369,0.05054945054945059,0.0048
41,-0.14814814814814814,0.05054945054945059,0.0048
42,-0.1925925925925926,0.05054945054945059,0.0048
43,-0.1925925925925926,0.08571428571428574,0.0048
44,-0.21111111111111114,0.1208791208791209,0.0048
45,-0.22962962962962963,0.14725274725274728,0.0048
46,-0.22962962962962963,0.17362637362637368,0.0048
47,-0.2518518518518519,0.17362637362637368,0.0048
48,-0.2740740740740741,0.18681318681318682,0.0048
49,-0.3148148148148148,0.20000000000000007,0.0048
50,-0.35555555555555557,0.20000000000000007,0.0048
51,-0.35555555555555557,0.17362637362637368,0.0048
52,-0.35555555555555557,0.17362637362637368,0.006
53,-0.4,0.03516483516483515,0.0048
54,-0.4,0.03516483516483515,0.0048
55,-0.4,-0.050549450549450536,0.0048
56,-0.37777777777777777,-0.050549450549450536,0.0048
57,-0.35555555555555557,-0.026373626373626335,0.0048
58,-0.33333333333333337,-0.00219780219780219,0.0048
59,-0.3111111111111111,0.008791208791208815,0.0048
60,-0.33333333333333337,0.01978021978021982,0.0048
61,-0.35555555555555557,0.01978021978021982,0.0048
62,-0.35555555555555557,0.0703296703296703,0.0048
63,-0.35555555555555557,0.1208791208791209,0.0048
64,-0.37777777777777777,0.1208791208791209,0.0048
65,-0.4,0.1208791208791209,0.0048
66,-0.4,0.03516483516483515,0.0048
67,-0.4,0.03516483516483515,0.006
68,-0.1925925925925926,-0.09010989010989012,0.0048
69,-0.1925925925925926,-0.09010989010989012,0.0048
70,-0.21111111111111114,-0.10329670329670326,0.0048
71,-0.22962962962962963,-0.12747252747252746,0.0048
72,-0.22962962962962963,-0.1516483516483516,0.0048
73,-0.18888888888888888,-0.1516483516483516,0.0048
74,-0.14814814814814814,-0.16263736263736261,0.0048
75,-0.10370370370370369,-0.17362637362637362,0.0048
76,-0.059259259259259234,-0.17362637362637362,0.0048
77,-0.059259259259259234,-0.13846153846153847,0.0048
78,-0.059259259259259234,-0.10329670329670326,0.0048
79,-0.08148148148148149,-0.10329670329670326,0.0048
80,-0.10370370370370369,-0.09010989010989012,0.0048
81,-0.10370370370370369,-0.07692307692307693,0.0048
82,-0.14814814814814814,-0.07692307692307693,0.0048
83,-0.1925925925925926,-0.07692307692307693,0.0048
84,-0.1925925925925926,-0.09010989010989012,0.0048
85,-0.1925925925925926,-0.09010989010989012,0.006
86,0.10370370370370374,-0.11428571428571427,0.0048
87,0.10370370370370374,-0.11428571428571427,0.0048
88,0.08148148148148149,-0.12527472527472527,0.0048
89,0.059259259259259234,-0.14945054945054942,0.0048
90,0.08148148148148149,-0.17362637362637362,0.0048
91,0.10370370370370374,-0.18681318681318682,0.0048
92,0.1444444444444445,-0.2,0.0048
93,0.18518518518518523,-0.18681318681318682,0.0048
94,0.20740740740740748,-0.17362637362637362,0.0048
95,0.22962962962962963,-0.17362637362637362,0.0048
96,0.22962962962962963,-0.13846153846153847,0.0048
97,0.22962962962962963,-0.10329670329670326,0.0048
98,0.16666666666666674,-0.10329670329670326,0.0048
99,0.10370370370370374,-0.11428571428571427,0.0048
100,0.10370370370370374,-0.11428571428571427,0.006
