,X(m),Y(m),Z(m)
0,-0.33513513513513515,0.1578947368421053,0.0048
1,-0.33513513513513515,0.1578947368421053,0.0048
2,-0.33513513513513515,0.11578947368421055,0.0048
3,-0.3027027027027027,0.11578947368421055,0.0048
4,-0.2702702702702703,0.09473684210526323,0.0048
5,-0.24324324324324326,0.0736842105263158,0.0048
6,-0.21621621621621623,0.056140350877193046,0.0048
7,-0.1837837837837838,0.038596491228070184,0.0048
8,-0.15135135135135136,0.0,0.0048
9,-0.12432432432432439,-0.038596491228070184,0.0048
10,-0.0972972972972973,-0.08070175438596494,0.0048
11,-0.0972972972972973,-0.12280701754385959,0.0048
12,0.08648648648648649,-0.12280701754385959,0.0048
13,0.2702702702702703,-0.12280701754385959,0.0048
14,0.2702702702702703,-0.14385964912280702,0.0048
15,0.3027027027027027,-0.16491228070175434,0.0048
16,0.33513513513513515,-0.1824561403508772,0.0048
17,0.3675675675675675,-0.19999999999999996,0.0048
18,0.4,-0.19999999999999996,0.0048
19,0.4,-0.14385964912280702,0.0048
20,0.4,-0.08771929824561397,0.0048
21,0.3675675675675675,-0.08771929824561397,0.0048
22,0.33513513513513515,-0.06315789473684208,0.0048
23,0.3027027027027027,-0.038596491228070184,0.0048
24,0.2702702702702703,-0.06315789473684208,0.0048
25,0.2702702702702703,-0.08771929824561397,0.0048
26,0.15135135135135136,-0.08771929824561397,0.0048
27,0.032432432432432434,-0.08771929824561397,0.0048
28,0.032432432432432434,-0.06315789473684208,0.0048
29,0.032432432432432434,-0.038596491228070184,0.0048
30,-0.032432432432432434,-0.038596491228070184,0.0048
31,-0.0972972972972973,-0.038596491228070184,0.0048
32,-0.0972972972972973,0.01754385964912286,0.0048
33,-0.12432432432432439,0.0736842105263158,0.0048
34,-0.15135135135135136,0.11578947368421055,0.0048
35,-0.15135135135135136,0.1578947368421053,0.0048
36,-0.1837837837837838,0.1578947368421053,0.0048
37,-0.21621621621621623,0.17894736842105274,0.0048
38,-0.2756756756756757,0.19999999999999996,0.0048
39,-0.33513513513513515,0.19999999999999996,0.0048
40,-0.33513513513513515,0.1578947368421053,0.0048
41,-0.33513513513513515,0.1578947368421053,0.006
42,-0.4,-0.06315789473684208,0.0048
43,-0.4,-0.06315789473684208,0.0048
44,-0.4,-0.19999999999999996,0.0048
45,-0.3675675675675676,-0.19999999999999996,0.0048
46,-0.33513513513513515,-0.16140350877192977,0.0048
47,-0.3027027027027027,-0.12280701754385959,0.0048
48,-0.2702702702702703,-0.10526315789473684,0.0048
49,-0.3027027027027027,-0.08771929824561397,0.0048
50,-0.33513513513513515,-0.08771929824561397,0.0048
51,-0.33513513513513515,-0.007017543859649145,0.0048
52,-0.33513513513513515,0.0736842105263158,0.0048
53,-0.3675675675675676,0.0736842105263158,0.0048
54,-0.4,0.0736842105263158,0.0048
55,-0.4,-0.06315789473684208,0.0048
56,-0.4,-0.06315789473684208,0.006
